gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.419509 8.64701 42.013548 -97.0 10.816654 -40.0
1 -2.559046 10.136103 42.013548 -96.0 12.727922 -40.0
2 0.641859 12.932986 42.013548 -92.0 16.248077 -40.0
3 -2.921299 5.775938 18.2699 -96.5 7.26292 -70.0
4 -0.043038 8.29932 18.2699 -92.9 10.420653 -70.0
5 2.441143 10.475982 34.013548 -89.8 13.18939 -50.0
6 5.416908 12.127797 34.179917 -86.1 15.290193 -50.0
7 10.013575 15.349429 58.197882 -80.3 19.310878 -20.0
8 13.879057 17.036887 58.197882 -75.4 21.420551 -20.0
9 23.569952 15.005183 58.206986 -63.2 18.914545 -20.0
10 27.380196 11.935862 58.197882 -58.4 15.01466 -20.0
11 34.573328 8.513966 94.785064 -48.6 16.734396 100
12 33.318019 4.573183 42.150675 -50.9 5.847222 -40.0
13 34.908605 8.74417 94.785064 -48.2 16.874833 100
14 37.579419 14.28336 94.785064 -41.9 33.307507 100
15 36.48715 7.903837 58.194865 -47.0 9.848858 -20.0
16 37.899887 9.595686 94.785064 -44.5 17.399713 100
17 39.760065 14.896844 94.785064 -40.0 31.080541 100
18 38.475104 14.326319 94.785064 -41.6 30.812984 100
19 37.707112 15.422582 94.785064 -42.6 31.737045 100
20 44.895093 18.334942 94.785064 -29.9 42.532223 100
