gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 10.680921 29.443837 91.779644 -78.5 42.470107 70.0
1 16.443062 32.700859 92.93194 -71.5 46.470959 84.0
2 24.38286 38.623862 92.596054 -59.68 55.876807 76.0
3 40.339751 44.153704 92.596054 -36.2 63.839486 76.0
4 51.759177 42.734652 91.931096 -18.16 65.242734 70.0
5 70.948123 34.881357 92.596054 11.84 55.519856 76.0
6 85.793336 15.032191 92.937405 40.18 34.521987 80.0
7 90.068585 2.105582 92.801503 52.56 21.395476 80
8 90.880558 2.373901 92.801503 61.42 19.900342 80.0
9 91.690023 1.928321 92.801503 69.66 13.862337 80.0
10 92.284432 0.561156 92.801503 74.82 5.477919 80
11 92.563829 0.424015 92.801503 77.6 4.270831 80
12 92.791284 0.101674 92.801503 79.9 0.994987 80
13 92.801503 0.0 92.801503 80.0 0.0 80
14 92.801503 0.0 92.801503 80.0 0.0 80
15 92.801503 0.0 92.801503 80.0 0.0 80
16 92.801503 0.0 92.801503 80.0 0.0 80
17 92.801503 0.0 92.801503 80.0 0.0 80
18 92.801503 0.0 92.801503 80.0 0.0 80
19 92.801503 0.0 92.801503 80.0 0.0 80
20 92.801503 0.0 92.801503 80.0 0.0 80
