gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.687974 5.548779 42.013548 -98.6 6.931089 -40.0
1 -4.720249 5.249957 34.013548 -98.7 6.581033 -50.0
2 -5.030875 2.544157 10.225448 -99.1 3.192178 -80.0
3 -4.551307 2.845007 2.228559 -98.5 3.570714 -90.0
4 -3.322343 3.664513 2.943754 -97.0 4.582576 -90.0
5 -2.180232 4.963949 26.330119 -95.6 6.216108 -60.0
6 -0.328762 6.179608 26.330119 -93.3 7.753064 -60.0
7 2.524181 9.827793 42.174 -89.8 12.408062 -40.0
8 4.039397 8.63482 26.330119 -87.8 10.824047 -60.0
9 6.449116 9.747668 26.330119 -84.8 12.204917 -60.0
10 9.786826 11.391597 26.330119 -80.6 14.2 -60.0
11 9.42125 11.410825 26.330119 -81.1 14.275503 -60.0
12 14.738833 12.659575 26.330119 -74.5 15.898113 -60.0
13 16.193904 12.519992 26.330119 -72.7 15.738806 -60.0
14 21.608794 9.794507 26.330119 -65.9 12.255203 -60.0
15 23.919963 7.230468 26.330119 -63.0 9.0 -60.0
16 26.330119 0.0 26.330119 -60.0 0.0 -60.0
17 26.330119 0.0 26.330119 -60.0 0.0 -60.0
18 26.330119 0.0 26.330119 -60.0 0.0 -60.0
19 26.330119 0.0 26.330119 -60.0 0.0 -60.0
20 26.330119 0.0 26.330119 -60.0 0.0 -60.0
