gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.568488 4.631294 21.90625 -98.0 5.09902 -70.0
1 -2.560063 7.641373 39.386872 -97.1 8.519977 -50.0
2 0.702285 10.505383 39.386872 -93.5 11.694016 -50.0
3 1.940751 10.897314 39.386872 -92.2 12.213108 -50.0
4 7.438929 12.322262 48.200907 -86.0 13.711309 -40.0
5 11.958889 12.688807 48.200907 -81.0 14.106736 -40.0
6 13.867044 11.522104 48.200907 -78.9 12.798047 -40.0
7 14.37184 9.196401 21.912404 -78.4 10.268398 -70.0
8 17.804019 7.60217 21.912404 -74.6 8.534635 -70.0
9 19.677042 4.949558 21.956575 -72.5 5.545268 -70.0
10 20.214557 6.128659 21.931096 -71.9 6.88404 -70.0
11 20.928653 4.704596 22.009567 -71.1 5.271622 -70.0
12 20.74576 4.84104 21.931096 -71.3 5.413871 -70.0
13 20.84361 4.776382 21.956575 -71.2 5.344156 -70.0
14 21.204555 3.934484 22.009567 -70.8 4.4 -70.0
15 21.933114 0.022778 22.009567 -70.0 0.0 -70.0
16 21.939619 0.019479 22.009567 -70.0 0.0 -70.0
17 21.85101 0.896129 22.009567 -70.1 0.994987 -70.0
18 21.950215 0.025733 22.009567 -70.0 0.0 -70.0
19 21.604576 1.783047 22.009567 -70.4 1.959592 -70.0
20 21.800417 1.270007 22.009567 -70.2 1.4 -70.0
