gen mean_fit std_fit max_fit
2 19.34063 34.450365 93.629516
3 32.310212 39.442341 93.629516
4 51.385734 40.151704 93.629516
5 68.914805 34.681818 93.629516
6 71.680271 35.787199 93.629516
7 66.81341 39.293179 93.629516
8 72.77378 35.589533 93.629516
9 75.044839 33.986582 93.629516
10 74.419591 34.783053 93.629516
11 74.087745 35.125838 93.629516
12 75.178657 35.374918 93.629516
13 85.376875 21.286922 93.629516
14 87.987996 16.803702 93.629516
15 87.147946 21.026879 93.629516
16 91.242979 11.511368 93.629516
17 91.213587 10.497653 93.629516
18 90.031395 14.374904 93.629516
19 92.123465 6.304677 93.629516
20 88.70264 19.521632 93.629516
