gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.289906 18.720914 57.361253 -89.96332 31.280952 -5.879875
1 15.183363 21.812278 57.361253 -76.545756 36.333541 -5.879875
2 28.712108 22.449203 57.361253 -54.159259 37.190582 -5.879875
3 30.135555 23.131695 57.361253 -51.919271 37.937549 -5.879875
4 35.127292 21.629213 57.361253 -44.085352 35.745452 -5.879875
5 38.785254 18.936429 57.361253 -38.137621 30.916884 -5.879875
6 38.089704 20.184409 57.361253 -39.008713 32.984941 -5.879875
7 40.404147 19.173742 57.361253 -35.233292 31.662375 -5.879875
8 38.920126 19.127066 61.559308 -37.342889 31.552766 0.426527
9 37.869517 20.128388 61.559308 -38.801192 33.372954 0.426527
10 39.181856 20.088362 61.559308 -36.743196 33.226208 0.426527
11 41.477761 17.857078 61.559308 -32.987258 29.512515 0.426527
12 39.739744 19.888248 61.559308 -35.982627 33.038494 0.426527
13 38.665704 20.014735 61.559308 -37.627627 33.062514 0.426527
14 45.860323 12.644066 61.559308 -25.798231 20.635697 0.426527
15 41.993402 18.530282 61.559308 -32.267154 31.021907 0.426527
16 41.216734 17.86428 61.559308 -33.20183 29.564844 0.426527
17 38.274699 20.332975 61.612538 -38.164795 33.77994 0.426527
18 41.042908 17.888242 61.612538 -33.654084 29.560745 0.426527
19 46.439498 13.960992 61.612538 -24.801521 22.797157 0.426527
20 39.918424 19.954391 61.612538 -35.382053 33.035153 0.426527
21 42.937457 18.088451 61.612538 -30.720962 29.841467 0.426527
22 46.689599 12.915011 61.612538 -24.593191 21.304972 0.426527
23 41.386755 20.304928 61.612538 -33.115848 33.645839 0.426527
24 46.448024 16.93926 66.336863 -24.846982 28.072085 9.628954
25 44.097409 17.476912 66.453481 -28.556124 28.706984 9.920499
26 53.285045 10.488679 67.402807 -13.488842 17.530053 12.293814
27 53.755028 12.311266 67.907224 -12.439148 20.560546 13.554858
28 54.932457 11.57703 67.907224 -10.181098 19.138405 13.554858
29 58.118553 10.483493 67.907224 -4.852767 17.797515 13.554858
30 59.121153 7.372239 67.907224 -2.993747 12.763184 13.554858
