gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.393263 27.238065 92.311679 -53.816 42.683305 80.8
1 11.151156 29.080725 90.932751 -43.654 37.830526 65.2
2 12.385573 27.187113 92.394865 -45.362 40.61822 82.0
3 13.697241 27.920369 91.227729 -45.274 39.41303 67.0
4 29.478958 38.855213 91.886611 -32.522 50.983565 74.2
5 57.473996 39.40326 88.317441 -1.764 46.148815 44.2
6 73.67388 30.046951 90.636504 13.88 40.700988 62.2
7 81.895748 20.288227 89.729013 25.792 26.440574 53.2
8 85.824392 13.142814 88.701578 31.692 19.587944 44.2
9 83.600229 18.638331 88.317441 29.918 26.587141 44.2
10 81.399484 23.884401 89.57642 28.218 34.188783 52.6
11 80.223442 25.374525 88.317441 25.106 36.282453 44.2
12 83.424704 20.202206 88.317441 32.546 27.079304 44.2
13 83.481388 20.413756 90.636504 34.582 29.847078 62.2
14 84.430615 16.53843 88.317441 35.418 22.912129 44.2
15 86.327337 12.878826 88.317441 38.968 16.985658 44.2
16 88.306838 0.067061 88.317441 43.852 1.482328 44.2
17 88.317441 0.0 88.317441 44.2 0.0 44.2
18 88.317441 0.0 88.317441 44.2 0.0 44.2
19 88.317441 0.0 88.317441 44.2 0.0 44.2
20 88.317441 0.0 88.317441 44.2 0.0 44.2
