gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.811053 10.550497 64.490612 -86.64 34.397535 70
1 -1.278758 12.789574 70.996054 -77.92 45.998191 76
2 3.992567 14.007842 52.924826 -50.66 59.259467 58
3 10.5009 16.0 64.490612 -24.18 60.861873 70
4 13.1763 13.450368 22.829516 -13.72 58.882948 28
5 17.580556 11.275861 36.691732 5.32 48.016014 42
6 21.682732 5.621859 22.894055 24.58 17.362707 28
7 22.542127 2.885455 22.894055 27.22 7.760902 28
8 22.205458 3.978952 22.894055 26.68 9.069598 28
9 22.551766 2.899909 22.894055 27.22 7.760902 28
10 21.392696 6.183848 22.894055 25.26 11.814076 28
11 22.818388 0.305468 22.894055 27.96 0.28 28
12 22.845125 0.21675 22.894055 27.98 0.198997 28
13 22.881147 0.025815 22.894055 28.0 0.0 28
14 22.887601 0.019362 22.894055 28.0 0.0 28
15 22.894055 0.0 22.894055 28.0 0.0 28
16 22.894055 0.0 22.894055 28.0 0.0 28
17 22.894055 0.0 22.894055 28.0 0.0 28
18 22.894055 0.0 22.894055 28.0 0.0 28
19 22.894055 0.0 22.894055 28.0 0.0 28
20 22.894055 0.0 22.894055 28.0 0.0 28
