gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.144606 26.774214 88.362264 -84.19 36.350014 42.4
1 16.757678 35.78523 89.350924 -71.376 47.656607 49.0
2 28.127007 40.520993 90.242832 -54.598 57.012002 57.4
3 20.503831 33.847635 89.168738 -66.488 45.584237 51.4
4 29.895127 36.364998 90.373561 -50.25 52.238487 62.2
5 42.51999 40.139222 90.373561 -33.11 58.035736 62.2
6 50.737629 38.768185 90.373561 -21.356 57.906964 62.2
7 60.934739 36.547824 89.350924 -8.924 52.905038 49.0
8 72.215734 31.289041 87.199358 7.85 44.928435 30.4
9 83.453593 15.169158 87.168859 24.1 22.98362 29.8
10 82.694613 16.959267 87.168859 23.014 25.362039 29.8
11 84.165662 12.638919 87.168859 24.912 20.028726 29.8
12 83.96495 15.629529 87.168859 25.208 22.562693 29.8
13 84.89113 12.803182 87.319358 26.524 18.734498 31.6
14 86.274159 6.417139 87.417882 28.382 10.702564 32.2
15 85.660498 10.5064 87.417882 27.79 15.412965 32.2
16 82.392737 18.173828 87.417882 23.094 26.891106 32.2
17 84.943949 12.805782 87.417882 26.986 18.835737 32.2
18 86.452577 7.46839 87.417882 29.26 11.027439 32.2
19 86.47671 7.470939 87.417882 29.488 11.057751 32.2
20 87.281704 0.107416 87.417882 31.126 0.979655 32.2
