gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.341365 15.597662 47.736259 -84.545725 25.741524 -21.590699
1 23.443629 18.45683 51.003856 -61.514804 30.149934 -18.39785
2 26.032221 19.452715 51.003856 -57.476928 31.648431 -18.39785
3 28.284297 20.284545 54.162634 -53.925052 32.868397 -9.728943
4 32.431872 19.504302 54.162634 -47.248352 31.586596 -9.728943
5 33.919239 17.69301 55.103035 -44.609524 28.588653 -9.373539
6 37.258711 18.418238 56.53131 -39.561096 29.797744 -8.876376
7 32.76709 20.836701 61.177948 -46.692412 33.714815 -1.378937
8 37.387134 19.199472 61.177948 -39.394856 30.978196 -1.378937
9 34.085154 22.055018 61.177948 -44.690656 35.748035 -1.378937
10 39.182513 20.446122 61.177948 -36.69771 32.981165 -1.378937
11 41.686959 18.843862 61.177948 -32.29664 30.559373 -1.378937
12 42.717436 20.759445 61.177948 -30.38498 33.939922 -1.378937
13 46.108746 15.756306 61.177948 -24.790911 25.820624 -1.378937
14 46.317422 16.27842 61.177948 -24.373101 26.732911 -1.378937
15 49.526591 13.518616 61.177948 -18.868171 22.320113 -1.378937
16 49.207593 13.262543 61.177948 -19.311435 21.820736 -1.378937
17 48.195514 14.405366 61.177948 -21.244579 23.76069 -1.378937
18 45.496776 18.169205 61.177948 -25.418309 29.934928 -1.378937
19 44.059838 19.825642 61.177948 -27.74844 32.671406 -1.378937
20 48.006719 15.993823 61.177948 -21.657709 26.251343 -1.378937
21 48.931327 13.13623 61.177948 -20.107565 21.482277 -1.378937
22 43.333508 20.435774 61.177948 -29.186839 33.650444 -1.378937
23 43.610712 20.283822 61.177948 -28.719926 33.113792 -1.378937
24 42.127149 20.938974 61.177948 -31.188361 34.186712 -1.378937
25 42.841723 20.483806 61.177948 -30.158262 33.350708 -1.378937
26 44.083391 19.961875 61.177948 -28.441153 32.506213 -1.378937
27 43.519485 20.63581 61.177948 -29.153687 33.595706 -1.378937
28 47.641574 15.939212 61.177948 -22.916349 25.942297 -1.378937
29 45.157271 19.577985 61.177948 -26.809187 31.780629 -1.378937
30 45.042703 18.691771 61.177948 -27.021242 30.276179 -1.378937
