gen mean_fit std_fit max_fit
2 5.141291 18.614554 69.745597
3 13.101664 22.711465 69.745597
4 18.620403 23.851415 69.745597
5 23.76074 23.281432 69.745597
6 30.194783 22.033691 69.745597
7 34.566703 20.02008 69.745597
8 38.131293 18.76586 69.745597
9 40.086736 18.629022 69.745597
10 41.837504 18.135402 69.745597
11 43.236545 17.841504 69.745597
12 43.022256 18.713258 69.745597
13 44.204808 17.885097 69.745597
14 47.583847 15.471248 69.745597
15 45.948693 17.94674 69.745597
