gen mean_fit std_fit max_fit
2 33.6362 41.763903 93.147511
3 47.760029 42.161931 93.147511
4 61.990573 38.532847 93.147511
5 71.866094 32.919825 93.221098
6 79.505826 28.591833 93.221098
7 80.563941 28.431386 93.221098
8 84.99068 23.820269 93.221098
9 82.358007 27.616894 93.276504
10 87.807708 19.21295 93.741683
11 87.971667 19.467786 93.741683
12 84.129571 24.120749 93.741683
13 79.604631 30.990395 93.77699
14 83.760355 26.01054 93.77699
15 84.361261 24.973366 93.77699
16 86.869673 21.17445 93.77699
17 84.260135 24.224859 93.77699
18 82.69497 28.153034 93.77699
19 86.899254 20.569504 93.77699
20 85.583378 24.612922 93.77699
