gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.165901 8.022682 39.412751 -96.4 8.890444 -50.0
1 -2.097027 8.53491 48.358093 -96.5 9.526279 -40.0
2 -1.001731 6.895536 39.763558 -95.4 7.670724 -50.0
3 0.439306 5.099899 21.90625 -93.284 7.863901 -38.4
4 2.547055 6.551164 21.90625 -91.6 7.310267 -70.0
5 6.223018 9.239695 39.624722 -87.5 10.331989 -50.0
6 9.958881 9.45023 21.90625 -83.4 10.603773 -70.0
7 14.183058 9.015984 21.918596 -78.7 10.164153 -70.0
8 18.248848 7.878264 48.519361 -74.1 8.842511 -40.0
9 21.276315 3.182553 21.90625 -70.7 3.536948 -70.0
10 20.826197 4.080567 21.912404 -71.2 4.534314 -70.0
11 21.456995 2.654971 21.931096 -70.5 2.95804 -70.0
12 20.826934 4.272057 21.90625 -71.2 4.749737 -70.0
13 20.917472 3.792445 21.90625 -71.1 4.217819 -70.0
14 21.008872 3.476143 21.90625 -71.0 3.872983 -70.0
15 21.364554 3.057485 30.686794 -70.6 3.411744 -60.0
16 22.166469 4.061869 48.536168 -69.7 4.572745 -40.0
17 22.704979 4.541768 48.536168 -69.1 5.117617 -40.0
18 22.877852 7.32946 66.470571 -68.9 8.233468 -20.0
19 25.718939 9.660288 48.536168 -65.7 10.88623 -40.0
20 26.072131 10.385945 48.519361 -65.3 11.700855 -40.0
