gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.973327 27.434978 87.119827 -83.22 31.800497 28.0
1 16.714062 30.704986 75.266659 -76.3 35.061517 -10.0
2 19.378421 30.342617 75.540414 -73.2 34.695245 -10.0
3 15.22979 28.740138 75.540414 -77.9 32.841894 -10.0
4 30.465218 31.2787 89.176695 -59.98 38.027332 44.8
5 47.482201 27.775953 88.11289 -40.752 32.551843 38.2
6 47.127901 29.284696 75.686794 -41.5 33.147398 -10.0
7 59.561836 23.194236 87.03289 -27.226 26.556591 27.4
8 62.689733 22.642283 87.272892 -23.558 25.914989 26.2
9 73.397318 10.350505 86.312892 -11.692 11.898955 16.6
10 76.380192 6.980691 86.492892 -8.236 8.86004 18.4
11 76.192109 8.053096 86.492892 -7.992 10.942684 18.4
12 76.596136 6.077963 86.492892 -7.834 8.401574 18.4
13 77.374372 7.087012 86.492892 -6.89 9.247286 18.4
14 78.434097 5.040863 86.972892 -5.342 7.845676 23.2
15 80.172668 5.779566 85.952892 -1.85 9.558551 13.0
16 82.400875 4.75965 86.852892 2.096 9.286139 22.0
17 83.837323 7.28096 87.152892 7.276 11.695769 25.0
18 84.844271 3.656639 86.912892 10.12 8.259685 22.6
19 85.560073 1.815635 86.912892 11.542 5.083329 22.6
20 85.022783 3.796153 86.852892 11.164 7.081264 22.0
