gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.829491 9.288945 41.250924 -75.18 47.867396 78
1 -1.828658 9.925633 41.250924 -66.66 52.73485 78
2 -1.945309 9.747343 41.250924 -63.96 53.200737 78
3 0.92191 12.155605 44.93194 -41.46 59.321399 84
4 -2.684776 7.135657 36.490612 -65.94 51.02976 70
5 1.749862 11.458684 41.563558 -40.08 61.602545 78
6 5.368193 10.930687 36.490612 -15.6 59.124276 70
7 11.664935 13.627 36.490612 16.26 44.740724 70
8 11.626541 13.271701 36.989365 15.62 44.257153 70
9 11.76631 11.280444 36.989365 17.46 42.761529 70
10 16.017324 11.460932 36.931096 31.32 32.246823 70
11 19.062865 13.413992 41.796054 36.52 33.040121 78
12 20.444315 13.953485 36.931096 37.42 37.455355 70
13 23.948614 13.718259 36.969562 46.16 30.112695 70
14 33.552666 9.604847 42.937405 63.4 24.069067 80
15 32.038619 11.862187 42.937405 59.54 30.468154 80
16 34.165358 9.34263 42.937405 64.24 23.764309 80
17 31.689784 12.626814 42.937405 59.2 29.529646 80
18 33.376466 10.309916 42.937405 63.02 24.140414 80
19 32.059321 11.147196 42.937405 60.28 27.614518 80
20 32.849701 11.326626 42.937405 61.88 25.795845 80
