gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.431512 16.035324 64.069319 -84.515262 26.226985 6.279702
1 17.955578 18.240408 64.069319 -70.447088 29.945702 6.279702
2 28.284915 19.840844 64.069319 -53.508515 32.610366 6.279702
3 38.896451 19.203405 65.388682 -36.187853 31.589083 7.997846
4 42.285497 20.724243 65.388682 -30.46291 34.068717 7.997846
5 43.540706 21.840025 65.388682 -28.389447 35.922062 7.997846
6 45.476646 20.813032 65.388682 -25.074675 34.283794 7.997846
7 44.799608 22.088559 65.388682 -26.111664 36.419828 7.997846
8 40.292224 24.900097 65.388682 -33.579857 41.109416 7.997846
9 42.47743 23.095107 65.388682 -29.924892 38.098737 7.997846
10 38.144441 26.41372 65.919438 -37.245252 43.550512 9.324734
11 41.000751 24.387627 67.962481 -32.260892 40.28561 11.67063
12 38.848084 25.947754 67.962481 -35.880603 42.772102 11.67063
13 43.592102 22.71556 67.962481 -28.159444 37.478036 11.67063
14 45.213939 22.516254 67.962481 -25.607057 37.149163 11.67063
15 41.774343 25.334804 67.962481 -31.199911 41.757206 11.67063
16 41.371304 25.027268 67.962481 -31.689523 41.326605 11.67063
17 41.797152 24.337021 67.962481 -31.159031 40.131099 11.67063
18 47.283608 22.03225 67.962481 -22.403996 36.457848 11.67063
19 46.363805 23.826282 67.962481 -23.852728 39.217529 11.67063
20 45.704293 24.282248 67.962481 -24.840108 40.082409 12.600978
21 51.574422 19.608815 67.962481 -15.370434 32.365699 12.600978
22 53.189747 20.075615 67.962481 -12.670649 33.170343 12.600978
23 55.829543 19.093166 72.462715 -8.12605 31.646876 22.921216
24 55.704859 21.042743 72.462715 -8.129255 34.90525 22.921216
25 51.812676 24.121157 73.422831 -14.499839 40.038536 24.406444
26 59.250146 13.715483 73.422831 -2.430376 23.127888 24.406444
27 56.05298 20.254211 73.422831 -7.40048 33.787741 24.406444
28 56.622636 19.164264 73.422831 -6.307908 31.927512 24.406444
29 54.751394 21.275824 73.422831 -9.418582 35.514486 24.406444
30 60.35243 17.730333 73.422831 0.082048 29.851678 24.406444
