gen mean_fit std_fit max_fit
2 28.573553 37.957654 92.310571
3 38.26462 39.951688 92.394865
4 49.338743 39.800279 92.394865
5 62.779311 35.794458 92.394865
6 79.56038 23.942423 92.394865
7 81.748172 25.773452 92.394865
8 84.321587 22.634069 92.448788
9 86.194481 20.511022 92.448788
10 90.082696 10.23929 92.448788
11 86.907572 20.772131 92.972751
12 90.665969 12.390237 93.796695
13 88.736689 17.877644 93.796695
14 88.050444 18.980061 93.796695
15 86.821562 20.077388 93.796695
16 86.435626 22.373398 93.796695
17 87.348965 20.98227 93.870144
18 88.631964 16.698882 93.870144
19 90.708108 12.279752 93.870144
20 91.053422 8.693335 93.870144
