gen mean_fit std_fit max_fit
2 14.498289 29.058235 92.818336
3 28.619107 32.510637 92.818336
4 45.529735 29.005599 92.818336
5 61.013361 19.481276 92.818336
6 61.383744 27.141681 92.818336
7 66.527724 25.924337 92.818336
8 66.82989 29.890908 92.818336
9 72.471459 27.004014 92.818336
10 69.842252 32.039148 92.818336
11 74.916525 28.769844 92.818336
12 75.186883 29.376799 92.818336
13 74.564661 31.411008 94.158358
14 76.196196 27.719419 94.158358
15 79.034158 27.44589 94.158358
16 75.613081 30.604381 94.158358
17 74.011551 30.752666 94.158358
18 82.748011 21.378972 94.158358
19 82.789877 20.685667 94.158358
20 81.829833 22.57949 94.158358
