gen mean_fit std_fit max_fit
2 -0.090929 2.672677 3.732142
3 1.625397 1.741399 3.732142
4 2.447101 1.378494 6.092892
5 1.842092 2.929477 6.092892
6 2.058083 2.879241 7.712892
7 2.830953 2.240233 7.712892
8 3.203429 3.446498 19.592892
9 6.107729 4.596589 22.832892
10 10.111639 6.327023 22.832892
11 13.950726 6.358011 26.072892
12 15.170549 6.696408 26.072892
