gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.273114 25.70811 91.490612 -84.3 32.971958 70
1 24.528838 31.639552 92.24704 -63.72 41.63462 78
2 40.639776 35.066996 92.050924 -40.36 53.106971 76
3 51.811971 35.791188 92.912404 -21.64 59.374998 82
4 53.858343 34.884483 92.93194 -19.32 57.840622 84
5 69.671695 24.408097 93.409567 4.28 49.55322 84
6 74.995435 23.8087 92.690612 14.4 48.264273 82
7 80.601521 19.158376 92.73194 28.96 43.81733 82
8 82.673791 17.285811 93.202788 33.46 40.576698 84
9 81.818867 18.180451 93.132142 33.56 42.465591 84
10 87.627328 10.3261 93.132142 49.66 33.338332 84
11 88.498203 10.386977 93.409567 58.16 33.107921 84
12 89.850502 8.961238 93.132142 66.94 29.148523 84
13 90.025925 11.122712 93.132142 67.12 29.517886 84
14 88.496743 12.697733 93.132142 67.04 34.558333 84
15 91.401404 5.40155 93.409567 72.28 21.220782 84
16 92.698597 1.168761 93.409567 77.38 11.470641 84
17 92.963773 0.566137 93.409567 79.68 5.423799 84
18 93.05347 0.178711 93.409567 80.5 1.752142 84
19 93.106483 0.17611 93.409567 81.02 1.731935 84
20 93.212245 0.20228 93.409567 82.06 1.98907 84
