gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.751848 6.392174 24.013548 -96.6 10.697663 -50.0
1 -3.2718 7.282972 24.171054 -95.8 12.180312 -50.0
2 3.71128 10.781847 24.013548 -84.2 18.065437 -50.0
3 5.798093 11.92627 48.197882 -80.7 19.962715 -10.0
4 12.103295 12.472348 48.197882 -70.2 20.879655 -10.0
5 12.404834 8.024777 24.179917 -69.7 13.450279 -50.0
6 9.833047 9.240919 24.2699 -74.0 15.427249 -50.0
7 12.514057 9.839952 30.070411 -69.5 16.454483 -40.0
8 15.633367 8.172201 24.2699 -64.3 13.656866 -50.0
9 17.660047 8.245865 36.179917 -60.9 13.790939 -30.0
10 18.790069 7.651189 30.179917 -59.0 12.845233 -40.0
11 21.534354 5.923425 42.176954 -54.4 9.931767 -20.0
12 22.303368 4.598226 24.219256 -53.1 7.706491 -50.0
13 23.441618 3.191585 42.176954 -51.2 5.344156 -20.0
14 23.998292 1.778618 30.174 -50.3 2.984962 -40.0
15 24.112494 1.331833 30.174 -50.1 2.233831 -40.0
16 23.580726 2.594941 24.179917 -51.0 4.358899 -50.0
17 23.999427 1.77872 30.174 -50.3 2.984962 -40.0
18 24.420267 2.524889 36.179917 -49.6 4.223742 -30.0
19 26.098574 4.477357 42.176954 -46.8 7.467262 -20.0
20 26.880819 6.189155 42.176954 -45.5 10.331989 -20.0
