gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.392754 10.430167 48.013548 -96.2 11.643024 -40.0
1 -1.006426 13.523556 56.510795 -94.7 15.129772 -30.0
2 1.950426 15.043469 48.013548 -91.4 16.853486 -40.0
3 2.040241 14.539828 48.013548 -91.3 16.22683 -40.0
4 2.237965 13.400451 56.573512 -91.1 14.959612 -30.0
5 1.971958 12.947755 56.573512 -91.4 14.492757 -30.0
6 5.409926 14.665663 39.070411 -87.6 16.378034 -50.0
7 10.155215 15.251599 56.573512 -82.3 17.02087 -30.0
8 8.697908 14.69178 39.179917 -83.9 16.36429 -50.0
9 8.156639 13.318966 39.013548 -84.5 14.857658 -50.0
10 9.604322 11.599579 39.197882 -82.9 12.906975 -50.0
11 18.962451 12.702762 39.197882 -72.5 14.168627 -50.0
12 27.287975 11.842977 48.125069 -63.2 13.257451 -40.0
13 32.186666 10.927067 39.241098 -57.7 12.235604 -50.0
14 34.696391 10.078083 57.197882 -54.9 11.268984 -30.0
15 39.283385 7.941876 75.2699 -49.8 8.829496 -10.0
16 43.845079 9.158173 57.2699 -44.8 10.146921 -30.0
17 50.737817 9.10243 57.2699 -37.2 10.107423 -30.0
18 54.358877 6.353234 57.2699 -33.2 7.054077 -30.0
19 56.444583 2.869998 57.2699 -30.9 3.192178 -30.0
20 57.085399 1.799637 57.2699 -30.2 1.989975 -30.0
